date,termo,interesse,grupo,ano
2022-03-27,Scala,2,linguagens,2022
2022-04-03,Scala,2,linguagens,2022
2022-04-10,Scala,2,linguagens,2022
2022-04-17,Scala,2,linguagens,2022
2022-04-24,Scala,2,linguagens,2022
2022-05-01,Scala,2,linguagens,2022
2022-05-08,Scala,2,linguagens,2022
2022-05-15,Scala,2,linguagens,2022
2022-05-22,Scala,2,linguagens,2022
2022-05-29,Scala,2,linguagens,2022
2022-06-05,Scala,2,linguagens,2022
2022-06-12,Scala,2,linguagens,2022
2022-06-19,Scala,2,linguagens,2022
2022-06-26,Scala,2,linguagens,2022
2022-07-03,Scala,2,linguagens,2022
2022-07-10,Scala,2,linguagens,2022
2022-07-17,Scala,2,linguagens,2022
2022-07-24,Scala,2,linguagens,2022
2022-07-31,Scala,2,linguagens,2022
2022-08-07,Scala,2,linguagens,2022
2022-08-14,Scala,2,linguagens,2022
2022-08-21,Scala,2,linguagens,2022
2022-08-28,Scala,2,linguagens,2022
2022-09-04,Scala,2,linguagens,2022
2022-09-11,Scala,2,linguagens,2022
2022-09-18,Scala,2,linguagens,2022
2022-09-25,Scala,2,linguagens,2022
2022-10-02,Scala,2,linguagens,2022
2022-10-09,Scala,2,linguagens,2022
2022-10-16,Scala,2,linguagens,2022
2022-10-23,Scala,2,linguagens,2022
2022-10-30,Scala,2,linguagens,2022
2022-11-06,Scala,2,linguagens,2022
2022-11-13,Scala,2,linguagens,2022
2022-11-20,Scala,2,linguagens,2022
2022-11-27,Scala,2,linguagens,2022
2022-12-04,Scala,2,linguagens,2022
2022-12-11,Scala,2,linguagens,2022
2022-12-18,Scala,2,linguagens,2022
2022-12-25,Scala,2,linguagens,2022
2023-01-01,Scala,2,linguagens,2023
2023-01-08,Scala,2,linguagens,2023
2023-01-15,Scala,2,linguagens,2023
2023-01-22,Scala,2,linguagens,2023
2023-01-29,Scala,2,linguagens,2023
2023-02-05,Scala,2,linguagens,2023
2023-02-12,Scala,2,linguagens,2023
2023-02-19,Scala,2,linguagens,2023
2023-02-26,Scala,2,linguagens,2023
2023-03-05,Scala,2,linguagens,2023
2023-03-12,Scala,2,linguagens,2023
2023-03-19,Scala,2,linguagens,2023
2023-03-26,Scala,2,linguagens,2023
2023-04-02,Scala,2,linguagens,2023
2023-04-09,Scala,2,linguagens,2023
2023-04-16,Scala,2,linguagens,2023
2023-04-23,Scala,2,linguagens,2023
2023-04-30,Scala,2,linguagens,2023
2023-05-07,Scala,2,linguagens,2023
2023-05-14,Scala,2,linguagens,2023
2023-05-21,Scala,2,linguagens,2023
2023-05-28,Scala,2,linguagens,2023
2023-06-04,Scala,2,linguagens,2023
2023-06-11,Scala,2,linguagens,2023
2023-06-18,Scala,2,linguagens,2023
2023-06-25,Scala,2,linguagens,2023
2023-07-02,Scala,2,linguagens,2023
2023-07-09,Scala,2,linguagens,2023
2023-07-16,Scala,2,linguagens,2023
2023-07-23,Scala,2,linguagens,2023
2023-07-30,Scala,2,linguagens,2023
2023-08-06,Scala,2,linguagens,2023
2023-08-13,Scala,2,linguagens,2023
2023-08-20,Scala,2,linguagens,2023
2023-08-27,Scala,2,linguagens,2023
2023-09-03,Scala,2,linguagens,2023
2023-09-10,Scala,2,linguagens,2023
2023-09-17,Scala,2,linguagens,2023
2023-09-24,Scala,2,linguagens,2023
2023-10-01,Scala,2,linguagens,2023
2023-10-08,Scala,2,linguagens,2023
2023-10-15,Scala,2,linguagens,2023
2023-10-22,Scala,2,linguagens,2023
2023-10-29,Scala,1,linguagens,2023
2023-11-05,Scala,2,linguagens,2023
2023-11-12,Scala,2,linguagens,2023
2023-11-19,Scala,2,linguagens,2023
2023-11-26,Scala,2,linguagens,2023
2023-12-03,Scala,2,linguagens,2023
2023-12-10,Scala,2,linguagens,2023
2023-12-17,Scala,2,linguagens,2023
2023-12-24,Scala,2,linguagens,2023
2023-12-31,Scala,2,linguagens,2023
2024-01-07,Scala,2,linguagens,2024
2024-01-14,Scala,2,linguagens,2024
2024-01-21,Scala,2,linguagens,2024
2024-01-28,Scala,2,linguagens,2024
2024-02-04,Scala,2,linguagens,2024
2024-02-11,Scala,2,linguagens,2024
2024-02-18,Scala,2,linguagens,2024
2024-02-25,Scala,2,linguagens,2024
2024-03-03,Scala,2,linguagens,2024
2024-03-10,Scala,2,linguagens,2024
2024-03-17,Scala,2,linguagens,2024
2024-03-24,Scala,2,linguagens,2024
2024-03-31,Scala,2,linguagens,2024
2024-04-07,Scala,2,linguagens,2024
2024-04-14,Scala,2,linguagens,2024
2024-04-21,Scala,2,linguagens,2024
2024-04-28,Scala,2,linguagens,2024
2024-05-05,Scala,2,linguagens,2024
2024-05-12,Scala,2,linguagens,2024
2024-05-19,Scala,2,linguagens,2024
2024-05-26,Scala,2,linguagens,2024
2024-06-02,Scala,2,linguagens,2024
2024-06-09,Scala,2,linguagens,2024
2024-06-16,Scala,2,linguagens,2024
2024-06-23,Scala,2,linguagens,2024
2024-06-30,Scala,2,linguagens,2024
2024-07-07,Scala,2,linguagens,2024
2024-07-14,Scala,2,linguagens,2024
2024-07-21,Scala,2,linguagens,2024
2024-07-28,Scala,2,linguagens,2024
2024-08-04,Scala,2,linguagens,2024
2024-08-11,Scala,2,linguagens,2024
2024-08-18,Scala,2,linguagens,2024
2024-08-25,Scala,2,linguagens,2024
2024-09-01,Scala,2,linguagens,2024
2024-09-08,Scala,2,linguagens,2024
2024-09-15,Scala,2,linguagens,2024
2024-09-22,Scala,2,linguagens,2024
2024-09-29,Scala,2,linguagens,2024
2024-10-06,Scala,2,linguagens,2024
2024-10-13,Scala,2,linguagens,2024
2024-10-20,Scala,2,linguagens,2024
2024-10-27,Scala,2,linguagens,2024
2024-11-03,Scala,2,linguagens,2024
2024-11-10,Scala,2,linguagens,2024
2024-11-17,Scala,2,linguagens,2024
2024-11-24,Scala,2,linguagens,2024
2024-12-01,Scala,2,linguagens,2024
2024-12-08,Scala,2,linguagens,2024
2024-12-15,Scala,2,linguagens,2024
2024-12-22,Scala,2,linguagens,2024
2024-12-29,Scala,2,linguagens,2024
2020-12-27,Julia,38,linguagens,2020
2021-01-03,Julia,33,linguagens,2021
2021-01-10,Julia,33,linguagens,2021
2021-01-17,Julia,31,linguagens,2021
2021-01-24,Julia,31,linguagens,2021
2021-01-31,Julia,29,linguagens,2021
2021-02-07,Julia,29,linguagens,2021
2021-02-14,Julia,30,linguagens,2021
2021-02-21,Julia,29,linguagens,2021
2021-02-28,Julia,29,linguagens,2021
2021-03-07,Julia,30,linguagens,2021
2021-03-14,Julia,29,linguagens,2021
2021-03-21,Julia,30,linguagens,2021
2021-03-28,Julia,34,linguagens,2021
2021-04-04,Julia,32,linguagens,2021
2021-04-11,Julia,33,linguagens,2021
2021-04-18,Julia,33,linguagens,2021
2021-04-25,Julia,30,linguagens,2021
2021-05-02,Julia,29,linguagens,2021
2021-05-09,Julia,30,linguagens,2021
2021-05-16,Julia,38,linguagens,2021
2021-05-23,Julia,29,linguagens,2021
2021-05-30,Julia,31,linguagens,2021
2021-06-06,Julia,30,linguagens,2021
2021-06-13,Julia,34,linguagens,2021
2021-06-20,Julia,30,linguagens,2021
2021-06-27,Julia,27,linguagens,2021
2021-07-04,Julia,30,linguagens,2021
2021-07-11,Julia,40,linguagens,2021
2021-07-18,Julia,29,linguagens,2021
2021-07-25,Julia,29,linguagens,2021
2021-08-01,Julia,31,linguagens,2021
2021-08-08,Julia,28,linguagens,2021
2021-08-15,Julia,28,linguagens,2021
2021-08-22,Julia,26,linguagens,2021
2021-08-29,Julia,28,linguagens,2021
2021-09-05,Julia,28,linguagens,2021
2021-09-12,Julia,32,linguagens,2021
2021-09-19,Julia,32,linguagens,2021
2021-09-26,Julia,28,linguagens,2021
2021-10-03,Julia,26,linguagens,2021
2021-10-10,Julia,25,linguagens,2021
2021-10-17,Julia,26,linguagens,2021
2021-10-24,Julia,27,linguagens,2021
2021-10-31,Julia,28,linguagens,2021
2021-11-07,Julia,27,linguagens,2021
2021-11-14,Julia,29,linguagens,2021
2021-11-21,Julia,28,linguagens,2021
2021-11-28,Julia,30,linguagens,2021
2021-12-05,Julia,29,linguagens,2021
2021-12-12,Julia,28,linguagens,2021
2021-12-19,Julia,29,linguagens,2021
2021-12-26,Julia,26,linguagens,2021
2022-01-02,Julia,34,linguagens,2022
2022-01-09,Julia,31,linguagens,2022
2022-01-16,Julia,26,linguagens,2022
2022-01-23,Julia,27,linguagens,2022
2022-01-30,Julia,28,linguagens,2022
2022-02-06,Julia,28,linguagens,2022
2022-02-13,Julia,27,linguagens,2022
2022-02-20,Julia,25,linguagens,2022
2022-02-27,Julia,27,linguagens,2022
2022-03-06,Julia,22,linguagens,2022
2022-03-13,Julia,24,linguagens,2022
2022-03-20,Julia,25,linguagens,2022
2022-03-27,Julia,27,linguagens,2022
2022-04-03,Julia,27,linguagens,2022
2022-04-10,Julia,29,linguagens,2022
2022-04-17,Julia,34,linguagens,2022
2022-04-24,Julia,28,linguagens,2022
2022-05-01,Julia,26,linguagens,2022
2022-05-08,Julia,25,linguagens,2022
2022-05-15,Julia,28,linguagens,2022
2022-05-22,Julia,27,linguagens,2022
2022-05-29,Julia,30,linguagens,2022
2022-06-05,Julia,29,linguagens,2022
2022-06-12,Julia,28,linguagens,2022
2022-06-19,Julia,29,linguagens,2022
2022-06-26,Julia,30,linguagens,2022
2022-07-03,Julia,28,linguagens,2022
2022-07-10,Julia,28,linguagens,2022
2022-07-17,Julia,30,linguagens,2022
2022-07-24,Julia,28,linguagens,2022
2022-07-31,Julia,25,linguagens,2022
2022-08-07,Julia,25,linguagens,2022
2022-08-14,Julia,25,linguagens,2022
2022-08-21,Julia,26,linguagens,2022
2022-08-28,Julia,25,linguagens,2022
2022-09-04,Julia,28,linguagens,2022
2022-09-11,Julia,29,linguagens,2022
2022-09-18,Julia,30,linguagens,2022
2022-09-25,Julia,27,linguagens,2022
2022-10-02,Julia,23,linguagens,2022
2022-10-09,Julia,26,linguagens,2022
2022-10-16,Julia,26,linguagens,2022
2022-10-23,Julia,25,linguagens,2022
2022-10-30,Julia,24,linguagens,2022
2022-11-06,Julia,26,linguagens,2022
2022-11-13,Julia,26,linguagens,2022
2022-11-20,Julia,21,linguagens,2022
2022-11-27,Julia,24,linguagens,2022
2022-12-04,Julia,28,linguagens,2022
2022-12-11,Julia,27,linguagens,2022
2022-12-18,Julia,26,linguagens,2022
2022-12-25,Julia,28,linguagens,2022
2023-01-01,Julia,27,linguagens,2023
2023-01-08,Julia,28,linguagens,2023
2023-01-15,Julia,26,linguagens,2023
2023-01-22,Julia,26,linguagens,2023
2023-01-29,Julia,31,linguagens,2023
2023-02-05,Julia,29,linguagens,2023
2023-02-12,Julia,26,linguagens,2023
2023-02-19,Julia,31,linguagens,2023
2023-02-26,Julia,26,linguagens,2023
2023-03-05,Julia,26,linguagens,2023
2023-03-12,Julia,27,linguagens,2023
2023-03-19,Julia,28,linguagens,2023
2023-03-26,Julia,26,linguagens,2023
2023-04-02,Julia,33,linguagens,2023
2023-04-09,Julia,36,linguagens,2023
2023-04-16,Julia,34,linguagens,2023
2023-04-23,Julia,30,linguagens,2023
2023-04-30,Julia,27,linguagens,2023
2023-05-07,Julia,27,linguagens,2023
2023-05-14,Julia,28,linguagens,2023
2023-05-21,Julia,26,linguagens,2023
2023-05-28,Julia,25,linguagens,2023
2023-06-04,Julia,27,linguagens,2023
2023-06-11,Julia,26,linguagens,2023
2023-06-18,Julia,52,linguagens,2023
2023-06-25,Julia,26,linguagens,2023
2023-07-02,Julia,26,linguagens,2023
2023-07-09,Julia,28,linguagens,2023
2023-07-16,Julia,26,linguagens,2023
2023-07-23,Julia,27,linguagens,2023
2023-07-30,Julia,25,linguagens,2023
2023-08-06,Julia,25,linguagens,2023
2023-08-13,Julia,25,linguagens,2023
2023-08-20,Julia,24,linguagens,2023
2023-08-27,Julia,27,linguagens,2023
2023-09-03,Julia,28,linguagens,2023
2023-09-10,Julia,25,linguagens,2023
2023-09-17,Julia,26,linguagens,2023
2023-09-24,Julia,25,linguagens,2023
2023-10-01,Julia,25,linguagens,2023
2023-10-08,Julia,27,linguagens,2023
2023-10-15,Julia,28,linguagens,2023
2023-10-22,Julia,25,linguagens,2023
2023-10-29,Julia,29,linguagens,2023
2023-11-05,Julia,25,linguagens,2023
2023-11-12,Julia,26,linguagens,2023
2023-11-19,Julia,27,linguagens,2023
2023-11-26,Julia,25,linguagens,2023
2023-12-03,Julia,33,linguagens,2023
2023-12-10,Julia,43,linguagens,2023
2023-12-17,Julia,33,linguagens,2023
2023-12-24,Julia,35,linguagens,2023
2023-12-31,Julia,32,linguagens,2023
2024-01-07,Julia,30,linguagens,2024
2024-01-14,Julia,27,linguagens,2024
2024-01-21,Julia,27,linguagens,2024
2024-01-28,Julia,28,linguagens,2024
2024-02-04,Julia,27,linguagens,2024
2024-02-11,Julia,31,linguagens,2024
2024-02-18,Julia,28,linguagens,2024
2024-02-25,Julia,27,linguagens,2024
2024-03-03,Julia,26,linguagens,2024
2024-03-10,Julia,26,linguagens,2024
2024-03-17,Julia,27,linguagens,2024
2024-03-24,Julia,31,linguagens,2024
2024-03-31,Julia,31,linguagens,2024
2024-04-07,Julia,26,linguagens,2024
2024-04-14,Julia,26,linguagens,2024
2024-04-21,Julia,26,linguagens,2024
2024-04-28,Julia,28,linguagens,2024
2024-05-05,Julia,26,linguagens,2024
2024-05-12,Julia,28,linguagens,2024
2024-05-19,Julia,37,linguagens,2024
2024-05-26,Julia,28,linguagens,2024
2024-06-02,Julia,34,linguagens,2024
2024-06-09,Julia,31,linguagens,2024
2024-06-16,Julia,32,linguagens,2024
2024-06-23,Julia,30,linguagens,2024
2024-06-30,Julia,28,linguagens,2024
2024-07-07,Julia,29,linguagens,2024
2024-07-14,Julia,29,linguagens,2024
2024-07-21,Julia,29,linguagens,2024
2024-07-28,Julia,60,linguagens,2024
2024-08-04,Julia,44,linguagens,2024
2024-08-11,Julia,31,linguagens,2024
2024-08-18,Julia,30,linguagens,2024
2024-08-25,Julia,28,linguagens,2024
2024-09-01,Julia,29,linguagens,2024
2024-09-08,Julia,29,linguagens,2024
2024-09-15,Julia,31,linguagens,2024
2024-09-22,Julia,29,linguagens,2024
2024-09-29,Julia,26,linguagens,2024
2024-10-06,Julia,29,linguagens,2024
2024-10-13,Julia,30,linguagens,2024
2024-10-20,Julia,30,linguagens,2024
2024-10-27,Julia,27,linguagens,2024
2024-11-03,Julia,27,linguagens,2024
2024-11-10,Julia,27,linguagens,2024
2024-11-17,Julia,26,linguagens,2024
2024-11-24,Julia,26,linguagens,2024
2024-12-01,Julia,27,linguagens,2024
2024-12-08,Julia,26,linguagens,2024
2024-12-15,Julia,29,linguagens,2024
2024-12-22,Julia,30,linguagens,2024
2024-12-29,Julia,28,linguagens,2024
2020-12-27,Power BI,19,ferramentas,2020
2021-01-03,Power BI,26,ferramentas,2021
2021-01-10,Power BI,33,ferramentas,2021
2021-01-17,Power BI,36,ferramentas,2021
2021-01-24,Power BI,34,ferramentas,2021
2021-01-31,Power BI,36,ferramentas,2021
2021-02-07,Power BI,39,ferramentas,2021
2021-02-14,Power BI,33,ferramentas,2021
2021-02-21,Power BI,41,ferramentas,2021
2021-02-28,Power BI,43,ferramentas,2021
2021-03-07,Power BI,40,ferramentas,2021
2021-03-14,Power BI,38,ferramentas,2021
2021-03-21,Power BI,38,ferramentas,2021
2021-03-28,Power BI,35,ferramentas,2021
2021-04-04,Power BI,38,ferramentas,2021
2021-04-11,Power BI,40,ferramentas,2021
2021-04-18,Power BI,37,ferramentas,2021
2021-04-25,Power BI,42,ferramentas,2021
2021-05-02,Power BI,42,ferramentas,2021
2021-05-09,Power BI,46,ferramentas,2021
2021-05-16,Power BI,48,ferramentas,2021
2021-05-23,Power BI,41,ferramentas,2021
2021-05-30,Power BI,38,ferramentas,2021
2021-06-06,Power BI,39,ferramentas,2021
2021-06-13,Power BI,42,ferramentas,2021
2021-06-20,Power BI,44,ferramentas,2021
2021-06-27,Power BI,47,ferramentas,2021
2021-07-04,Power BI,46,ferramentas,2021
2021-07-11,Power BI,45,ferramentas,2021
2021-07-18,Power BI,47,ferramentas,2021
2021-07-25,Power BI,44,ferramentas,2021
2021-08-01,Power BI,42,ferramentas,2021
2021-08-08,Power BI,41,ferramentas,2021
2021-08-15,Power BI,45,ferramentas,2021
2021-08-22,Power BI,44,ferramentas,2021
2021-08-29,Power BI,46,ferramentas,2021
2021-09-05,Power BI,40,ferramentas,2021
2021-09-12,Power BI,47,ferramentas,2021
2021-09-19,Power BI,51,ferramentas,2021
2021-09-26,Power BI,46,ferramentas,2021
2021-10-03,Power BI,43,ferramentas,2021
2021-10-10,Power BI,36,ferramentas,2021
2021-10-17,Power BI,43,ferramentas,2021
2021-10-24,Power BI,45,ferramentas,2021
2021-10-31,Power BI,34,ferramentas,2021
2021-11-07,Power BI,41,ferramentas,2021
2021-11-14,Power BI,39,ferramentas,2021
2021-11-21,Power BI,42,ferramentas,2021
2021-11-28,Power BI,43,ferramentas,2021
2021-12-05,Power BI,42,ferramentas,2021
2021-12-12,Power BI,42,ferramentas,2021
2021-12-19,Power BI,33,ferramentas,2021
2021-12-26,Power BI,31,ferramentas,2021
2022-01-02,Power BI,51,ferramentas,2022
2022-01-09,Power BI,58,ferramentas,2022
2022-01-16,Power BI,52,ferramentas,2022
2022-01-23,Power BI,55,ferramentas,2022
2022-01-30,Power BI,63,ferramentas,2022
2022-02-06,Power BI,67,ferramentas,2022
2022-02-13,Power BI,61,ferramentas,2022
2022-02-20,Power BI,59,ferramentas,2022
2022-02-27,Power BI,50,ferramentas,2022
2022-03-06,Power BI,59,ferramentas,2022
2022-03-13,Power BI,59,ferramentas,2022
2022-03-20,Power BI,69,ferramentas,2022
2022-03-27,Power BI,59,ferramentas,2022
2022-04-03,Power BI,59,ferramentas,2022
2022-04-10,Power BI,58,ferramentas,2022
2022-04-17,Power BI,55,ferramentas,2022
2022-04-24,Power BI,64,ferramentas,2022
2022-05-01,Power BI,58,ferramentas,2022
2022-05-08,Power BI,64,ferramentas,2022
2022-05-15,Power BI,63,ferramentas,2022
2022-05-22,Power BI,71,ferramentas,2022
2022-05-29,Power BI,67,ferramentas,2022
2022-06-05,Power BI,63,ferramentas,2022
2022-06-12,Power BI,59,ferramentas,2022
2022-06-19,Power BI,68,ferramentas,2022
2022-06-26,Power BI,63,ferramentas,2022
2022-07-03,Power BI,75,ferramentas,2022
2022-07-10,Power BI,66,ferramentas,2022
2022-07-17,Power BI,64,ferramentas,2022
2022-07-24,Power BI,73,ferramentas,2022
2022-07-31,Power BI,70,ferramentas,2022
2022-08-07,Power BI,80,ferramentas,2022
2022-08-14,Power BI,67,ferramentas,2022
2022-08-21,Power BI,68,ferramentas,2022
2022-08-28,Power BI,68,ferramentas,2022
2022-09-04,Power BI,59,ferramentas,2022
2022-09-11,Power BI,77,ferramentas,2022
2022-09-18,Power BI,69,ferramentas,2022
2022-09-25,Power BI,64,ferramentas,2022
2022-10-02,Power BI,57,ferramentas,2022
2022-10-09,Power BI,61,ferramentas,2022
2022-10-16,Power BI,63,ferramentas,2022
2022-10-23,Power BI,61,ferramentas,2022
2022-10-30,Power BI,54,ferramentas,2022
2022-11-06,Power BI,64,ferramentas,2022
2022-11-13,Power BI,58,ferramentas,2022
2022-11-20,Power BI,53,ferramentas,2022
2022-11-27,Power BI,54,ferramentas,2022
2022-12-04,Power BI,56,ferramentas,2022
2022-12-11,Power BI,61,ferramentas,2022
2022-12-18,Power BI,59,ferramentas,2022
2022-12-25,Power BI,57,ferramentas,2022
2023-01-01,Power BI,67,ferramentas,2023
2023-01-08,Power BI,76,ferramentas,2023
2023-01-15,Power BI,77,ferramentas,2023
2023-01-22,Power BI,77,ferramentas,2023
2023-01-29,Power BI,86,ferramentas,2023
2023-02-05,Power BI,76,ferramentas,2023
2023-02-12,Power BI,73,ferramentas,2023
2023-02-19,Power BI,63,ferramentas,2023
2023-02-26,Power BI,77,ferramentas,2023
2023-03-05,Power BI,66,ferramentas,2023
2023-03-12,Power BI,75,ferramentas,2023
2023-03-19,Power BI,75,ferramentas,2023
2023-03-26,Power BI,76,ferramentas,2023
2023-04-02,Power BI,64,ferramentas,2023
2023-04-09,Power BI,85,ferramentas,2023
2023-04-16,Power BI,63,ferramentas,2023
2023-04-23,Power BI,75,ferramentas,2023
2023-04-30,Power BI,66,ferramentas,2023
2023-05-07,Power BI,73,ferramentas,2023
2023-05-14,Power BI,72,ferramentas,2023
2023-05-21,Power BI,74,ferramentas,2023
2023-05-28,Power BI,72,ferramentas,2023
2023-06-04,Power BI,59,ferramentas,2023
2023-06-11,Power BI,66,ferramentas,2023
2023-06-18,Power BI,74,ferramentas,2023
2023-06-25,Power BI,73,ferramentas,2023
2023-07-02,Power BI,69,ferramentas,2023
2023-07-09,Power BI,81,ferramentas,2023
2023-07-16,Power BI,74,ferramentas,2023
2023-07-23,Power BI,75,ferramentas,2023
2023-07-30,Power BI,73,ferramentas,2023
2023-08-06,Power BI,79,ferramentas,2023
2023-08-13,Power BI,71,ferramentas,2023
2023-08-20,Power BI,70,ferramentas,2023
2023-08-27,Power BI,83,ferramentas,2023
2023-09-03,Power BI,67,ferramentas,2023
2023-09-10,Power BI,76,ferramentas,2023
2023-09-17,Power BI,89,ferramentas,2023
2023-09-24,Power BI,82,ferramentas,2023
2023-10-01,Power BI,75,ferramentas,2023
2023-10-08,Power BI,62,ferramentas,2023
2023-10-15,Power BI,65,ferramentas,2023
2023-10-22,Power BI,72,ferramentas,2023
2023-10-29,Power BI,61,ferramentas,2023
2023-11-05,Power BI,68,ferramentas,2023
2023-11-12,Power BI,63,ferramentas,2023
2023-11-19,Power BI,63,ferramentas,2023
2023-11-26,Power BI,65,ferramentas,2023
2023-12-03,Power BI,65,ferramentas,2023
2023-12-10,Power BI,70,ferramentas,2023
2023-12-17,Power BI,73,ferramentas,2023
2023-12-24,Power BI,51,ferramentas,2023
2023-12-31,Power BI,60,ferramentas,2023
2024-01-07,Power BI,75,ferramentas,2024
2024-01-14,Power BI,73,ferramentas,2024
2024-01-21,Power BI,78,ferramentas,2024
2024-01-28,Power BI,91,ferramentas,2024
2024-02-04,Power BI,87,ferramentas,2024
2024-02-11,Power BI,67,ferramentas,2024
2024-02-18,Power BI,93,ferramentas,2024
2024-02-25,Power BI,86,ferramentas,2024
2024-03-03,Power BI,86,ferramentas,2024
2024-03-10,Power BI,86,ferramentas,2024
2024-03-17,Power BI,88,ferramentas,2024
2024-03-24,Power BI,75,ferramentas,2024
2024-03-31,Power BI,83,ferramentas,2024
2024-04-07,Power BI,82,ferramentas,2024
2024-04-14,Power BI,82,ferramentas,2024
2024-04-21,Power BI,82,ferramentas,2024
2024-04-28,Power BI,75,ferramentas,2024
2024-05-05,Power BI,88,ferramentas,2024
2024-05-12,Power BI,84,ferramentas,2024
2024-05-19,Power BI,91,ferramentas,2024
2024-05-26,Power BI,68,ferramentas,2024
2024-06-02,Power BI,81,ferramentas,2024
2024-06-09,Power BI,81,ferramentas,2024
2024-06-16,Power BI,90,ferramentas,2024
2024-06-23,Power BI,89,ferramentas,2024
2024-06-30,Power BI,80,ferramentas,2024
2024-07-07,Power BI,75,ferramentas,2024
2024-07-14,Power BI,82,ferramentas,2024
2024-07-21,Power BI,84,ferramentas,2024
2024-07-28,Power BI,77,ferramentas,2024
2024-08-04,Power BI,73,ferramentas,2024
2024-08-11,Power BI,75,ferramentas,2024
2024-08-18,Power BI,78,ferramentas,2024
2024-08-25,Power BI,79,ferramentas,2024
2024-09-01,Power BI,100,ferramentas,2024
2024-09-08,Power BI,78,ferramentas,2024
2024-09-15,Power BI,79,ferramentas,2024
2024-09-22,Power BI,77,ferramentas,2024
2024-09-29,Power BI,76,ferramentas,2024
2024-10-06,Power BI,74,ferramentas,2024
2024-10-13,Power BI,77,ferramentas,2024
2024-10-20,Power BI,75,ferramentas,2024
2024-10-27,Power BI,78,ferramentas,2024
2024-11-03,Power BI,75,ferramentas,2024
2024-11-10,Power BI,69,ferramentas,2024
2024-11-17,Power BI,70,ferramentas,2024
2024-11-24,Power BI,80,ferramentas,2024
2024-12-01,Power BI,73,ferramentas,2024
2024-12-08,Power BI,71,ferramentas,2024
2024-12-15,Power BI,71,ferramentas,2024
2024-12-22,Power BI,43,ferramentas,2024
2024-12-29,Power BI,47,ferramentas,2024
2020-12-27,Tableau,3,ferramentas,2020
2021-01-03,Tableau,5,ferramentas,2021
2021-01-10,Tableau,5,ferramentas,2021
2021-01-17,Tableau,6,ferramentas,2021
2021-01-24,Tableau,6,ferramentas,2021
2021-01-31,Tableau,5,ferramentas,2021
2021-02-07,Tableau,6,ferramentas,2021
2021-02-14,Tableau,5,ferramentas,2021
2021-02-21,Tableau,5,ferramentas,2021
2021-02-28,Tableau,5,ferramentas,2021
2021-03-07,Tableau,5,ferramentas,2021
2021-03-14,Tableau,4,ferramentas,2021
2021-03-21,Tableau,5,ferramentas,2021
2021-03-28,Tableau,4,ferramentas,2021
2021-04-04,Tableau,5,ferramentas,2021
2021-04-11,Tableau,5,ferramentas,2021
2021-04-18,Tableau,6,ferramentas,2021
2021-04-25,Tableau,5,ferramentas,2021
2021-05-02,Tableau,5,ferramentas,2021
2021-05-09,Tableau,5,ferramentas,2021
2021-05-16,Tableau,6,ferramentas,2021
2021-05-23,Tableau,6,ferramentas,2021
2021-05-30,Tableau,4,ferramentas,2021
2021-06-06,Tableau,5,ferramentas,2021
2021-06-13,Tableau,6,ferramentas,2021
2021-06-20,Tableau,6,ferramentas,2021
2021-06-27,Tableau,6,ferramentas,2021
2021-07-04,Tableau,5,ferramentas,2021
2021-07-11,Tableau,6,ferramentas,2021
2021-07-18,Tableau,5,ferramentas,2021
2021-07-25,Tableau,6,ferramentas,2021
2021-08-01,Tableau,7,ferramentas,2021
2021-08-08,Tableau,6,ferramentas,2021
2021-08-15,Tableau,7,ferramentas,2021
2021-08-22,Tableau,7,ferramentas,2021
2021-08-29,Tableau,7,ferramentas,2021
2021-09-05,Tableau,7,ferramentas,2021
2021-09-12,Tableau,7,ferramentas,2021
2021-09-19,Tableau,8,ferramentas,2021
2021-09-26,Tableau,7,ferramentas,2021
2021-10-03,Tableau,7,ferramentas,2021
2021-10-10,Tableau,5,ferramentas,2021
2021-10-17,Tableau,6,ferramentas,2021
2021-10-24,Tableau,8,ferramentas,2021
2021-10-31,Tableau,5,ferramentas,2021
2021-11-07,Tableau,6,ferramentas,2021
2021-11-14,Tableau,6,ferramentas,2021
2021-11-21,Tableau,6,ferramentas,2021
2021-11-28,Tableau,6,ferramentas,2021
2021-12-05,Tableau,6,ferramentas,2021
2021-12-12,Tableau,7,ferramentas,2021
2021-12-19,Tableau,5,ferramentas,2021
2021-12-26,Tableau,4,ferramentas,2021
2022-01-02,Tableau,7,ferramentas,2022
2022-01-09,Tableau,8,ferramentas,2022
2022-01-16,Tableau,7,ferramentas,2022
2022-01-23,Tableau,8,ferramentas,2022
2022-01-30,Tableau,8,ferramentas,2022
2022-02-06,Tableau,7,ferramentas,2022
2022-02-13,Tableau,8,ferramentas,2022
2022-02-20,Tableau,7,ferramentas,2022
2022-02-27,Tableau,5,ferramentas,2022
2022-03-06,Tableau,7,ferramentas,2022
2022-03-13,Tableau,7,ferramentas,2022
2022-03-20,Tableau,7,ferramentas,2022
2022-03-27,Tableau,8,ferramentas,2022
2022-04-03,Tableau,8,ferramentas,2022
2022-04-10,Tableau,7,ferramentas,2022
2022-04-17,Tableau,6,ferramentas,2022
2022-04-24,Tableau,8,ferramentas,2022
2022-05-01,Tableau,7,ferramentas,2022
2022-05-08,Tableau,8,ferramentas,2022
2022-05-15,Tableau,8,ferramentas,2022
