ano,faixa_idade,genero,estado,nivel_ensino,cargo_atual,faixa_salarial,tempo_experiencia_dados,linguagem_mais_usada,cor_raca_etnia
2022,40-44,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Pós-graduação,,de R$ 12.001/mês a R$ 16.000/mês,Menos de 1 ano,,Branca
2022,40-44,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,,Branca
2022,22-24,Masculino,,Estudante de Graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Python,Branca
2022,30-34,Masculino,,Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 7 a 10 anos,Python,Branca
2022,25-29,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Mestrado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,SQL,Branca
2022,17-21,Masculino,,Estudante de Graduação,Outra Opção,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Python,Branca
2022,25-29,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Python,Branca
2022,35-39,Masculino,,Pós-graduação,,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,,Branca
2022,55+,Masculino,,Não tenho graduação formal,,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,,Branca
2022,30-34,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Pós-graduação,,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,,Branca
2022,35-39,Masculino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Pós-graduação,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,Python,Parda
2022,35-39,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Graduação/Bacharelado,,,,,Amarela
2022,25-29,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Preta
2022,25-29,Masculino,,Estudante de Graduação,Analytics Engineer,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Scala,Branca
2022,45-49,Masculino,,Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Python,Branca
2022,30-34,Masculino,,Graduação/Bacharelado,,,,,Branca
2022,35-39,Masculino,,Graduação/Bacharelado,Analista de Suporte/Analista Técnico,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Não utiliza programação,Branca
2022,35-39,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,,,,,Preta
2022,45-49,Masculino,,Graduação/Bacharelado,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,SQL,Branca
2022,25-29,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,Analista de Suporte/Analista Técnico,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Não utiliza programação,Parda
2022,30-34,Masculino,,Estudante de Graduação,Cientista de Dados/Data Scientist,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Branca
2022,25-29,Masculino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Python,Parda
2022,22-24,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Graduação/Bacharelado,,,,,Branca
2022,30-34,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Mestrado,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Python,Branca
2022,25-29,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Estudante de Graduação,,,,,Parda
2022,25-29,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Não acredito que minha experiência profissional seja afetada devido a esses fatores",Não tenho graduação formal,,,,,Branca
2022,35-39,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 6 anos,SQL,Parda
2022,22-24,Masculino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Estudante de Graduação,Engenheiro de Machine Learning/ML Engineer,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Scala,Parda
2022,25-29,Masculino,,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Python,Branca
2022,17-21,Masculino,,Estudante de Graduação,,,,,Branca
2022,30-34,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,SQL,Prefiro não informar
2022,30-34,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Pós-graduação,,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,,Branca
2022,25-29,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Parda
2022,40-44,Masculino,,Doutorado ou Phd,,,,,Branca
2022,40-44,Masculino,,Graduação/Bacharelado,Outra Opção,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Python,Branca
2022,30-34,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Pós-graduação,Outra Opção,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,SQL,Parda
2022,25-29,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Python,Parda
2022,22-24,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,Engenheiro de Machine Learning/ML Engineer,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Python,Amarela
2022,50-54,Masculino,,Pós-graduação,,,,,Branca
2022,25-29,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Mestrado,,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,,Branca
2022,30-34,Masculino,,Mestrado,Cientista de Dados/Data Scientist,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Branca
2022,25-29,Masculino,,Mestrado,Cientista de Dados/Data Scientist,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,Python,Branca
2022,30-34,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Pós-graduação,Outra Opção,de R$ 3.001/mês a R$ 4.000/mês,de 4 a 6 anos,Não utiliza programação,Branca
2022,40-44,Masculino,,Graduação/Bacharelado,,,,,Branca
2022,22-24,Masculino,,Graduação/Bacharelado,Outra Opção,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2022,40-44,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,,de R$ 30.001/mês a R$ 40.000/mês,de 4 a 6 anos,,Amarela
2022,55+,Masculino,,Pós-graduação,,,,,Branca
2022,22-24,Masculino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Pós-graduação,Analista de Negócios/Business Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Parda
2022,22-24,Masculino,,Estudante de Graduação,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2022,25-29,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Mestrado,,,,,Parda
2022,30-34,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Graduação/Bacharelado,,,,,Parda
2022,30-34,Masculino,,Pós-graduação,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Não utiliza programação,Branca
2022,35-39,Masculino,,Pós-graduação,Outra Opção,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Não utiliza programação,Branca
2022,30-34,Masculino,,Pós-graduação,,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,,Branca
2022,35-39,Masculino,,Pós-graduação,,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,,Branca
2022,30-34,Masculino,,Pós-graduação,,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,,Branca
2022,30-34,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,SQL,Parda
2022,25-29,Masculino,,Estudante de Graduação,Cientista de Dados/Data Scientist,Menos de R$ 1.000/mês,de 1 a 2 anos,Python,Branca
2022,22-24,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Não tenho graduação formal,Outra Opção,de R$ 2.001/mês a R$ 3.000/mês,Não tenho experiência na área de dados,Não utiliza programação,Branca
2022,30-34,Masculino,,Pós-graduação,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,SQL,Branca
2022,30-34,Masculino,,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,SQL,Branca
2022,45-49,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Doutorado ou Phd,Professor,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,SQL,Parda
2022,30-34,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Estudante de Graduação,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Python,Preta
2022,40-44,Masculino,,Mestrado,Cientista de Dados/Data Scientist,de R$ 25.001/mês a R$ 30.000/mês,de 1 a 2 anos,Python,Branca
2022,25-29,Masculino,,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Python,Branca
2022,25-29,Masculino,,Graduação/Bacharelado,,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,,Branca
2022,30-34,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,Analista de Dados/Data Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,SQL,Branca
2022,25-29,Masculino,,Estudante de Graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Branca
2022,30-34,Masculino,,Pós-graduação,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,JavaScript,Branca
2022,30-34,Masculino,,Mestrado,Cientista de Dados/Data Scientist,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Python,Branca
2022,30-34,Masculino,,Mestrado,,,,,Branca
2022,17-21,Masculino,,Estudante de Graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2022,30-34,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,SQL,Parda
2022,30-34,Masculino,,Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,Python,Branca
2022,35-39,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Graduação/Bacharelado,Outra Opção,de R$ 3.001/mês a R$ 4.000/mês,Mais de 10 anos,Não utiliza programação,Branca
2022,25-29,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Pós-graduação,Cientista de Dados/Data Scientist,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Python,Branca
2022,25-29,Masculino,,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,SQL,Branca
2022,30-34,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Graduação/Bacharelado,Outra Opção,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Python,Branca
2022,25-29,Masculino,,Pós-graduação,,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,,Branca
2022,22-24,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Estudante de Graduação,Analista de Dados/Data Analyst,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Python,Parda
2022,30-34,Masculino,,Graduação/Bacharelado,,,,,Branca
2022,17-21,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Estudante de Graduação,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Python,Parda
2022,40-44,Masculino,,Mestrado,Cientista de Dados/Data Scientist,de R$ 30.001/mês a R$ 40.000/mês,de 7 a 10 anos,SQL,Branca
2022,25-29,Masculino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Graduação/Bacharelado,,,,,Preta
2022,35-39,Masculino,,Mestrado,,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,,Branca
2022,50-54,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,,Branca
2022,25-29,Masculino,,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Python,Branca
2022,45-49,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Pós-graduação,,,,,Branca
2022,40-44,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,Analista de Dados/Data Analyst,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,SQL,Parda
2022,35-39,Masculino,,Pós-graduação,Analista de Dados/Data Analyst,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,SQL,Branca
2022,35-39,Masculino,,Graduação/Bacharelado,,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,,Branca
2022,25-29,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,SQL,Branca
2022,17-21,Masculino,,Estudante de Graduação,Analista de Dados/Data Analyst,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,SQL,Branca
2022,50-54,Masculino,,Mestrado,,de R$ 20.001/mês a R$ 25.000/mês,Menos de 1 ano,,Branca
2022,35-39,Feminino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,,Preta
2022,17-21,Masculino,,Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Python,Branca
2022,25-29,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Doutorado ou Phd,,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,,Parda
2022,25-29,Masculino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Python,Parda
2022,25-29,Masculino,,Não tenho graduação formal,Analista de Suporte/Analista Técnico,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,SQL,Branca
2022,25-29,Masculino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Estudante de Graduação,Outra Opção,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 6 anos,Python,Parda
2022,17-21,Masculino,,Estudante de Graduação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Python,Branca
2022,35-39,Masculino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Mestrado,Engenheiro de Machine Learning/ML Engineer,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,Python,Parda
2022,25-29,Masculino,,Mestrado,Cientista de Dados/Data Scientist,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Python,Branca
2022,30-34,Masculino,Não acredito que minha experiência profissional seja afetada devido a esses fatores,Pós-graduação,,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,,Amarela
2022,35-39,Masculino,,Pós-graduação,,de R$ 25.001/mês a R$ 30.000/mês,de 7 a 10 anos,,Branca
2022,35-39,Masculino,,Graduação/Bacharelado,,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,,Branca
2022,35-39,Feminino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Pós-graduação,Outra Opção,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Não utiliza programação,Preta
2022,30-34,Masculino,,Graduação/Bacharelado,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Python,Branca
2022,30-34,Masculino,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Graduação/Bacharelado,,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,,Preta
